"match_id","team1","team2","start_date","venue","city","toss_winner","toss_decision","winner","innings_1_total","innings_2_total","daily_temperature_2m_mean","daily_relative_humidity_2m_mean","daily_rain_sum","daily_cloud_cover_mean","daily_sunset","innings_1_over_2_score","innings_1_over_4_score","innings_1_over_6_score","innings_1_over_8_score","innings_1_over_10_score","innings_1_over_12_score","innings_1_over_14_score","innings_1_over_16_score","innings_1_over_18_score","innings_1_over_20_score","innings_2_over_2_score","innings_2_over_4_score","innings_2_over_6_score","innings_2_over_8_score","innings_2_over_10_score","innings_2_over_12_score","innings_2_over_14_score","innings_2_over_16_score","innings_2_over_18_score","innings_2_over_20_score","innings_1_over_2_wickets","innings_1_over_4_wickets","innings_1_over_6_wickets","innings_1_over_8_wickets","innings_1_over_10_wickets","innings_1_over_12_wickets","innings_1_over_14_wickets","innings_1_over_16_wickets","innings_1_over_18_wickets","innings_1_over_20_wickets","innings_2_over_2_wickets","innings_2_over_4_wickets","innings_2_over_6_wickets","innings_2_over_8_wickets","innings_2_over_10_wickets","innings_2_over_12_wickets","innings_2_over_14_wickets","innings_2_over_16_wickets","innings_2_over_18_wickets","innings_2_over_20_wickets","team_1_win"
"895819","Australia","India",2016-01-29,"Melbourne Cricket Ground",NA,"Australia","field","India",184,157,NA,NA,NA,NA,NA,10,29,50,77,86,104,122,143,166,184,14,38,62,78,95,102,119,126,145,157,0,0,0,0,0,1,1,2,2,3,0,0,0,0,1,3,3,5,6,8,FALSE
"895821","Australia","India",2016-01-31,"Sydney Cricket Ground",NA,"Australia","bat","India",197,200,NA,NA,NA,NA,NA,15,37,57,72,80,103,127,149,176,197,18,49,74,91,102,122,139,156,176,200,0,1,1,2,3,3,3,3,4,5,0,1,1,1,1,1,2,3,3,3,FALSE
"967081","United Arab Emirates","Netherlands",2016-02-03,"ICC Academy","Dubai","United Arab Emirates","field","Netherlands",157,73,17.1,69,0,38,"2016-02-03T18:04",14,22,33,47,68,84,97,126,140,157,5,7,17,21,45,51,61,72,NA,NA,1,1,1,1,2,2,2,2,4,5,2,5,5,7,7,7,8,9,NA,NA,FALSE
"954735","Ireland","Papua New Guinea",2016-02-07,"Tony Ireland Stadium","Townsville","Papua New Guinea","field","Ireland",96,89,28.3,86,3.1,91,"2016-02-07T18:53",23,48,61,76,89,NA,NA,NA,NA,NA,13,34,48,60,78,NA,NA,NA,NA,NA,1,1,2,3,5,NA,NA,NA,NA,NA,1,2,4,8,9,NA,NA,NA,NA,NA,TRUE
"966373","United Arab Emirates","Scotland",2016-02-04,"ICC Academy","Dubai","United Arab Emirates","bat","United Arab Emirates",148,139,20.1,61,0,8,"2016-02-04T18:05",13,22,37,43,55,77,90,116,129,148,12,25,41,49,65,81,102,112,128,139,0,1,2,3,3,4,4,5,5,8,1,1,2,4,4,4,4,6,7,9,TRUE
"954737","Ireland","Papua New Guinea",2016-02-09,"Tony Ireland Stadium","Townsville","Papua New Guinea","bat","Papua New Guinea",116,105,27.8,70,0,63,"2016-02-09T18:52",7,21,28,38,55,66,78,85,95,116,13,20,31,44,52,63,72,84,98,105,0,0,2,3,3,3,4,5,7,8,1,2,2,2,4,5,5,8,9,10,FALSE
"963697","India","Sri Lanka",2016-02-09,"Maharashtra Cricket Association Stadium","Pune","Sri Lanka","field","Sri Lanka",101,105,24,57,0,3,"2016-02-09T18:32",5,19,40,47,54,64,78,84,97,NA,10,21,28,36,48,64,76,90,105,NA,2,2,3,3,6,7,8,8,8,NA,1,1,2,2,2,3,3,4,5,NA,FALSE
"963699","India","Sri Lanka",2016-02-12,"JSCA International Stadium Complex","Ranchi","Sri Lanka","field","India",196,127,21.5,53,0,5,"2016-02-12T17:42",18,44,70,80,93,110,127,145,179,196,9,21,37,45,59,69,86,115,119,127,0,0,0,1,1,1,2,3,3,6,2,3,3,3,3,5,5,5,9,9,TRUE
"954741","United Arab Emirates","Ireland",2016-02-14,"Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","field","Ireland",134,100,18.1,69,0,4,"2016-02-14T18:15",12,16,20,32,46,66,77,90,108,134,8,16,31,46,51,61,64,81,90,100,0,2,4,4,4,4,6,7,8,8,2,3,4,4,5,5,7,7,9,10,FALSE
"963701","India","Sri Lanka",2016-02-14,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium","Visakhapatnam","India","field","India",82,84,25.6,76,0,13,"2016-02-14T17:57",12,20,29,48,54,63,69,74,82,NA,7,17,35,45,58,65,84,NA,NA,NA,2,3,5,6,6,7,7,9,10,NA,0,0,1,1,1,1,1,NA,NA,NA,TRUE
"954743","United Arab Emirates","Ireland",2016-02-16,"Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","bat","United Arab Emirates",133,128,18.6,76,0,15,"2016-02-16T18:16",7,23,32,50,61,72,88,104,124,133,18,35,54,66,77,89,96,105,117,128,0,1,2,3,3,4,5,5,6,7,0,0,0,1,1,1,3,4,6,9,TRUE
"966735","Hong Kong","Oman",2016-02-19,"Khan Shaheb Osman Ali Stadium","Fatullah","Oman","bat","Oman",180,175,25.9,71,0,16,"2016-02-19T17:55",13,34,46,56,75,84,109,130,157,180,7,28,57,69,79,104,118,132,163,175,0,0,1,1,1,3,3,5,5,5,1,1,1,2,4,4,5,5,6,7,FALSE
"800479","South Africa","England",2016-02-19,"Newlands","Cape Town","South Africa","field","South Africa",134,135,19,84,5.5,74,"2016-02-19T19:35",22,39,50,58,74,80,89,106,120,134,14,31,35,50,61,74,83,98,114,135,0,1,1,3,4,4,6,6,7,8,0,0,2,2,2,2,3,4,5,7,TRUE
"966739","Hong Kong","United Arab Emirates",2016-02-21,"Khan Shaheb Osman Ali Stadium","Fatullah","Hong Kong","bat","United Arab Emirates",146,147,27.8,65,0,52,"2016-02-21T17:56",11,24,38,57,75,93,112,126,136,146,15,27,45,58,75,84,111,120,140,NA,1,1,2,2,2,3,3,4,6,7,1,2,2,2,2,2,3,3,3,NA,FALSE
"800481","South Africa","England",2016-02-21,"New Wanderers Stadium","Johannesburg","South Africa","field","South Africa",171,172,22.7,60,0.7,31,"2016-02-21T18:46",8,21,47,61,74,89,117,150,160,171,18,53,88,121,134,144,165,NA,NA,NA,0,1,1,3,3,3,3,3,7,10,0,0,0,0,1,1,1,NA,NA,NA,TRUE
"966745","India","Bangladesh",2016-02-24,"Shere Bangla National Stadium","Dhaka","Bangladesh","field","India",166,121,23.4,81,13.3,49,"2016-02-24T17:58",9,19,31,43,52,76,90,115,149,166,9,19,31,42,51,71,82,96,108,121,1,1,2,3,3,3,3,4,4,6,0,2,2,2,3,3,4,5,7,7,TRUE
"966747","Sri Lanka","United Arab Emirates",2016-02-25,"Shere Bangla National Stadium","Mirpur","United Arab Emirates","field","Sri Lanka",129,115,16.6,70,0,0,"2016-02-25T17:57",7,31,49,65,72,84,92,105,115,129,7,16,27,39,47,55,66,83,95,115,0,0,0,0,1,2,3,4,6,8,2,4,4,5,6,6,6,6,8,9,TRUE
"966749","Bangladesh","United Arab Emirates",2016-02-26,"Shere Bangla National Stadium","Mirpur","United Arab Emirates","field","Bangladesh",133,82,16.6,70,0,0,"2016-02-26T17:58",9,22,48,65,74,83,85,101,113,133,2,20,32,36,44,52,64,79,82,NA,0,0,1,1,2,3,4,4,6,8,1,1,2,5,5,7,8,9,10,NA,TRUE
"966751","India","Pakistan",2016-02-27,"Shere Bangla National Stadium","Mirpur","India","field","India",83,85,16.5,65,0,0,"2016-02-27T17:59",5,26,32,42,47,56,63,71,83,NA,6,13,21,35,53,63,76,85,NA,NA,1,2,3,6,6,7,7,8,10,NA,2,3,3,3,3,3,3,5,NA,NA,TRUE
"966753","Bangladesh","Sri Lanka",2016-02-28,"Shere Bangla National Stadium","Mirpur","Bangladesh","bat","Bangladesh",147,124,16.6,64,0,8,"2016-02-28T17:59",2,24,41,52,57,67,90,108,125,147,9,26,44,56,66,79,88,98,111,124,2,2,3,3,3,3,3,4,5,7,0,1,1,1,1,3,4,5,6,8,TRUE
"966755","Pakistan","United Arab Emirates",2016-02-29,"Shere Bangla National Stadium","Mirpur","United Arab Emirates","bat","Pakistan",129,131,16.8,68,0,7,"2016-02-29T18:00",5,12,20,33,40,53,76,100,114,129,11,17,26,35,48,59,75,91,126,NA,1,3,3,3,3,4,5,5,5,6,2,3,3,3,3,3,3,3,3,NA,TRUE
"966757","India","Sri Lanka",2016-03-01,"Shere Bangla National Stadium","Mirpur","India","field","India",138,142,16.8,62,0,81,"2016-03-01T18:01",5,15,31,35,47,62,84,100,115,138,11,20,37,50,66,77,96,112,125,142,0,2,2,3,3,4,4,4,7,9,1,2,2,2,2,3,3,3,5,5,TRUE
"966759","Bangladesh","Pakistan",2016-03-02,"Shere Bangla National Stadium","Mirpur","Pakistan","bat","Bangladesh",129,131,17.4,63,0,99,"2016-03-02T18:02",8,16,20,28,34,46,65,91,105,129,17,24,34,46,65,78,87,95,112,131,1,2,3,3,4,4,4,4,6,7,1,1,1,1,2,2,3,4,5,5,TRUE
"966761","India","United Arab Emirates",2016-03-03,"Shere Bangla National Stadium","Mirpur","United Arab Emirates","bat","India",81,82,18.9,63,0,79,"2016-03-03T18:03",1,7,21,25,32,42,55,62,71,81,7,24,43,62,78,NA,NA,NA,NA,NA,0,2,2,2,3,3,5,6,7,9,0,0,1,1,1,NA,NA,NA,NA,NA,TRUE
"966763","Pakistan","Sri Lanka",2016-03-04,"Shere Bangla National Stadium","Mirpur","Pakistan","field","Pakistan",150,151,18.6,65,0.9,43,"2016-03-04T18:03",9,19,44,56,66,90,110,117,127,150,14,28,50,61,70,93,100,121,141,151,0,0,0,0,0,0,0,2,4,4,0,1,1,2,2,2,3,3,3,4,TRUE
"884347","South Africa","Australia",2016-03-04,"Kingsmead","Durban","Australia","bat","South Africa",157,158,25.4,78,0,33,"2016-03-04T18:25",14,30,69,72,89,98,109,118,147,157,10,21,45,56,73,87,106,129,148,158,0,1,1,3,3,5,6,7,7,9,1,2,3,3,5,5,6,6,7,7,TRUE
"966765","Bangladesh","India",2016-03-06,"Shere Bangla National Stadium","Mirpur","India","field","India",120,122,15.5,79,8.7,77,"2016-03-06T18:05",11,27,35,58,68,78,113,NA,NA,NA,8,19,48,59,71,97,122,NA,NA,NA,0,1,2,2,3,5,5,NA,NA,NA,1,1,1,1,1,1,2,NA,NA,NA,FALSE
"884349","South Africa","Australia",2016-03-06,"New Wanderers Stadium","Johannesburg","Australia","field","Australia",204,205,21.3,46,0.2,21,"2016-03-06T18:33",15,31,62,77,87,108,122,147,165,204,12,20,36,60,88,104,131,160,187,205,1,1,1,2,2,3,3,4,5,7,1,1,3,3,3,3,3,3,3,5,FALSE
"951305","Hong Kong","Zimbabwe",2016-03-08,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","Hong Kong","field","Zimbabwe",158,144,27.5,52,0,43,"2016-03-08T18:20",16,38,53,63,77,92,101,123,129,158,5,15,24,43,48,67,78,106,129,144,0,1,2,4,4,4,4,4,7,8,0,0,1,1,2,2,3,3,4,6,FALSE
"951309","Bangladesh","Netherlands",2016-03-09,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Netherlands","field","Bangladesh",153,145,15.1,58,0,76,"2016-03-09T18:28",14,23,33,53,70,87,109,115,129,153,8,21,39,53,71,79,93,112,121,145,0,1,1,1,2,3,3,5,6,7,0,0,1,1,2,3,3,4,5,7,TRUE
"951311","Ireland","Oman",2016-03-09,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Ireland","bat","Oman",154,157,15.1,58,0,76,"2016-03-09T18:28",12,23,46,58,73,86,102,118,134,154,11,31,44,59,74,83,90,112,137,157,0,0,0,1,1,2,2,4,4,5,0,0,0,0,1,2,5,5,5,8,FALSE
"884351","South Africa","Australia",2016-03-09,"Newlands","Cape Town","South Africa","bat","Australia",178,181,19.8,72,0,3,"2016-03-09T19:12",14,47,68,75,87,101,119,131,151,178,16,29,51,74,86,108,132,147,167,181,0,0,1,2,2,2,2,3,3,4,0,0,0,0,2,2,2,2,3,4,FALSE
"951313","Scotland","Zimbabwe",2016-03-10,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","Zimbabwe","bat","Zimbabwe",147,136,28.9,44,0,63,"2016-03-10T18:21",8,18,30,50,62,81,99,114,135,147,12,22,28,43,61,77,91,100,124,136,0,1,2,2,3,4,4,5,6,7,2,4,4,5,5,5,5,7,8,10,FALSE
"951319","Bangladesh","Ireland",2016-03-11,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Ireland","field",NA,94,NA,14.5,70,8.9,100,"2016-03-11T18:30",20,52,71,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951323","Hong Kong","Scotland",2016-03-12,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","Hong Kong","bat","Scotland",127,78,30.1,42,0.6,48,"2016-03-12T18:21",9,25,32,38,51,66,80,88,99,127,20,34,56,78,NA,NA,NA,NA,NA,NA,0,1,2,3,3,3,3,5,6,7,0,1,1,2,NA,NA,NA,NA,NA,NA,FALSE
"951325","Ireland","Netherlands",2016-03-13,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Ireland","field","Netherlands",59,47,12.1,73,9.1,82,"2016-03-13T18:31",13,38,59,NA,NA,NA,NA,NA,NA,NA,28,35,47,NA,NA,NA,NA,NA,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,1,5,7,NA,NA,NA,NA,NA,NA,NA,FALSE
"951327","Bangladesh","Oman",2016-03-13,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Oman","field","Bangladesh",180,65,12.1,73,9.1,82,"2016-03-13T18:31",12,19,29,52,70,87,113,139,159,180,7,19,35,44,59,65,NA,NA,NA,NA,0,0,0,1,1,1,1,2,2,2,1,2,2,3,6,9,NA,NA,NA,NA,TRUE
"951329","India","New Zealand",2016-03-15,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","New Zealand","bat","New Zealand",126,79,25.7,65,1.5,24,"2016-03-15T18:22",14,22,33,42,55,63,78,90,103,126,10,21,29,39,42,49,57,66,79,NA,2,2,2,3,3,4,4,5,6,7,1,3,4,4,6,7,7,7,9,NA,FALSE
"951331","England","West Indies",2016-03-16,"Wankhede Stadium","Mumbai","West Indies","field","West Indies",182,183,25.7,76,0,0,"2016-03-16T18:48",5,36,49,63,81,96,114,128,152,182,16,30,55,67,85,113,146,169,182,NA,0,0,1,1,1,2,2,3,4,6,1,1,1,2,2,3,4,4,4,NA,FALSE
"951333","Bangladesh","Pakistan",2016-03-16,"Eden Gardens","Kolkata","Pakistan","bat","Pakistan",201,146,27.2,67,0.8,48,"2016-03-16T17:46",25,38,55,77,90,106,121,157,176,201,15,26,45,58,69,79,93,105,123,146,0,1,1,1,1,1,2,2,4,5,1,1,2,3,3,4,4,4,6,6,FALSE
"951337","Australia","New Zealand",2016-03-18,"Himachal Pradesh Cricket Association Stadium","Dharamsala","New Zealand","bat","New Zealand",142,134,13.6,72,4.3,64,"2016-03-18T18:35",14,35,58,65,75,82,97,107,129,142,20,37,50,55,66,71,89,101,121,134,0,0,0,1,2,3,4,4,5,8,0,0,1,2,3,4,4,5,5,9,FALSE
"951339","England","South Africa",2016-03-18,"Wankhede Stadium","Mumbai","England","field","England",229,230,26.4,77,0,1,"2016-03-18T18:49",17,50,83,100,125,134,152,173,193,229,44,65,89,103,118,148,170,188,219,230,0,0,0,1,2,3,3,4,4,4,0,1,3,3,4,4,4,5,5,8,TRUE
"951341","India","Pakistan",2016-03-19,"Eden Gardens","Kolkata","India","field","India",118,119,27.4,83,13.3,40,"2016-03-19T17:47",5,19,28,39,51,65,82,103,118,NA,14,18,28,46,60,84,99,119,NA,NA,0,0,0,1,2,3,3,4,5,NA,0,1,3,3,3,4,4,4,NA,NA,TRUE
"951345","Sri Lanka","West Indies",2016-03-20,"M Chinnaswamy Stadium","Bangalore","West Indies","field","West Indies",122,127,28.3,38,0,20,"2016-03-20T18:30",19,30,41,47,54,65,73,90,110,122,23,30,39,52,56,67,75,99,116,NA,0,1,2,3,5,5,5,5,6,9,0,0,1,1,2,2,3,3,3,NA,FALSE
"951349","New Zealand","Pakistan",2016-03-22,"Punjab Cricket Association IS Bindra Stadium, Mohali","Chandigarh","New Zealand","bat","New Zealand",180,158,20,45,0,0,"2016-03-22T18:35",14,35,55,69,81,100,123,135,160,180,24,51,66,79,89,96,115,129,142,158,0,0,0,1,2,2,2,4,4,5,0,0,1,1,2,2,3,4,5,5,TRUE
"951353","India","Bangladesh",2016-03-23,"M Chinnaswamy Stadium","Bangalore","Bangladesh","field","India",146,145,27.7,51,0,32,"2016-03-23T18:30",9,23,42,49,59,79,101,114,123,146,10,20,45,56,77,95,99,113,130,145,0,0,1,2,2,2,3,5,6,7,0,1,1,2,3,4,5,5,6,9,TRUE
"951355","Australia","Pakistan",2016-03-25,"Punjab Cricket Association IS Bindra Stadium, Mohali","Chandigarh","Australia","bat","Australia",193,172,24.8,38,0,95,"2016-03-25T18:37",16,32,52,64,77,95,124,135,167,193,14,30,41,62,79,94,114,135,150,172,0,1,2,3,3,3,4,4,4,4,0,1,2,2,2,3,4,4,6,8,TRUE
"951357","South Africa","West Indies",2016-03-25,"Vidarbha Cricket Association Stadium, Jamtha","Nagpur","West Indies","field","West Indies",122,123,30.3,23,0,7,"2016-03-25T18:26",13,28,39,47,57,74,85,98,114,122,8,30,37,45,57,70,87,99,103,123,2,3,3,4,5,5,5,6,7,8,1,1,2,2,2,3,4,4,6,7,FALSE
"951359","Bangladesh","New Zealand",2016-03-26,"Eden Gardens","Kolkata","New Zealand","bat","New Zealand",145,70,28.8,72,0,76,"2016-03-26T17:49",15,25,39,52,59,70,91,105,123,145,4,13,30,34,43,48,58,70,NA,NA,0,1,1,1,2,2,2,4,5,8,1,1,2,3,5,7,7,10,NA,NA,FALSE
"951361","England","Sri Lanka",2016-03-26,"Feroz Shah Kotla","Delhi","Sri Lanka","field","England",171,161,25.2,53,0,64,"2016-03-26T18:35",4,19,38,50,65,81,93,117,146,171,8,17,34,46,59,88,106,132,150,161,1,1,1,1,1,2,3,3,3,4,2,4,4,4,4,4,5,5,6,8,TRUE
"951363","India","Australia",2016-03-27,"Punjab Cricket Association IS Bindra Stadium, Mohali","Chandigarh","Australia","bat","India",160,161,23.5,52,0,10,"2016-03-27T18:38",21,53,59,73,81,93,104,129,136,160,9,24,37,50,65,80,94,114,141,161,0,0,1,2,3,3,4,4,5,6,0,1,2,3,3,3,4,4,4,4,TRUE
"951367","South Africa","Sri Lanka",2016-03-28,"Feroz Shah Kotla","Delhi","South Africa","field","South Africa",120,122,24.5,41,0,23,"2016-03-28T18:36",14,34,47,62,77,82,89,99,113,120,15,24,34,42,59,70,80,99,122,NA,0,0,2,2,3,4,6,7,8,10,1,1,1,1,1,1,2,2,2,NA,TRUE
"951369","England","New Zealand",2016-03-30,"Feroz Shah Kotla","Delhi","England","field","England",153,159,26.5,45,0,46,"2016-03-30T18:37",17,31,51,66,89,99,111,133,141,153,23,49,67,79,98,110,121,131,159,NA,0,1,1,1,1,2,3,3,6,8,0,0,0,0,1,1,3,3,3,NA,TRUE
"951371","India","West Indies",2016-03-31,"Wankhede Stadium","Mumbai","West Indies","field","West Indies",192,196,27.2,73,0,6,"2016-03-31T18:52",6,26,55,66,86,98,120,133,161,192,14,28,44,59,84,104,120,151,173,196,0,0,0,1,1,1,1,2,2,2,1,2,2,2,2,2,3,3,3,3,FALSE
"951373","England","West Indies",2016-04-03,"Eden Gardens","Kolkata","West Indies","field","West Indies",155,161,29.4,75,0.1,57,"2016-04-03T17:52",8,23,33,47,67,89,110,117,138,155,10,18,37,43,54,67,86,111,129,161,2,2,3,3,3,4,6,7,8,9,2,3,3,3,3,3,4,6,6,6,FALSE
"1007655","Zimbabwe","India",2016-06-18,"Harare Sports Club",NA,"India","field","Zimbabwe",170,168,NA,NA,NA,NA,NA,14,33,41,57,72,91,100,115,134,170,13,29,44,55,69,89,108,130,150,168,0,0,1,2,2,2,4,5,6,6,1,1,2,3,3,3,4,4,5,6,TRUE
"1007657","Zimbabwe","India",2016-06-20,"Harare Sports Club",NA,"Zimbabwe","bat","India",99,103,NA,NA,NA,NA,NA,11,25,35,46,52,57,73,81,86,99,7,18,37,55,74,93,103,NA,NA,NA,0,1,4,4,4,5,5,6,8,9,0,0,0,0,0,0,0,NA,NA,NA,FALSE
"1007659","Zimbabwe","India",2016-06-22,"Harare Sports Club",NA,"Zimbabwe","field","India",138,135,NA,NA,NA,NA,NA,4,23,29,39,53,69,85,93,111,138,11,32,40,51,59,71,88,97,107,135,0,1,3,3,3,3,4,4,5,6,0,1,1,1,2,3,4,4,5,6,FALSE
"913633","England","Sri Lanka",2016-07-05,"The Rose Bowl","Southampton","Sri Lanka","bat","England",140,144,16.5,73,0,83,"2016-07-05T20:21",11,23,51,67,79,84,105,122,133,140,12,19,41,56,66,87,108,131,144,NA,0,1,1,2,3,5,5,7,8,10,1,1,2,2,2,2,2,2,2,NA,TRUE
"951347","Australia","Bangladesh",2016-03-21,"M Chinnaswamy Stadium","Bangalore","Australia","field","Australia",156,157,28.9,40,0,36,"2016-03-21T18:30",5,19,33,49,64,80,96,108,127,156,14,31,51,66,82,98,119,135,152,NA,1,1,2,2,3,4,4,5,5,5,0,0,0,1,1,2,3,4,7,NA,TRUE
"1041615","India","West Indies",2016-08-27,"Central Broward Regional Park Stadium Turf Ground","Lauderhill","India","field","West Indies",245,244,28,83,7.5,99,"2016-08-27T18:45",24,46,78,101,132,168,189,205,225,245,19,42,67,96,116,138,168,193,222,244,0,0,0,0,1,1,1,3,3,6,0,1,2,2,2,3,3,3,3,4,FALSE
"1041617","India","West Indies",2016-08-28,"Central Broward Regional Park Stadium Turf Ground","Lauderhill","India","field",NA,143,15,27.5,82,2.8,78,"2016-08-28T18:44",16,39,54,62,76,92,102,113,133,143,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,3,5,6,7,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913663","England","Pakistan",2016-09-07,"Old Trafford","Manchester","England","bat","Pakistan",135,139,20.1,81,0,90,"2016-09-07T18:43",8,26,53,63,77,89,100,110,124,135,24,47,73,93,100,110,130,NA,NA,NA,0,0,0,1,3,3,4,6,6,7,0,0,0,0,0,1,1,NA,NA,NA,FALSE
"995467","Sri Lanka","Australia",2016-09-06,"Pallekele International Cricket Stadium",NA,"Sri Lanka","field","Australia",263,178,NA,NA,NA,NA,NA,14,46,73,85,110,134,166,195,232,263,17,44,56,80,93,110,129,142,174,178,0,0,1,1,1,1,2,2,2,3,2,2,3,4,4,5,5,7,7,9,FALSE
"995469","Sri Lanka","Australia",2016-09-09,"R Premadasa Stadium","Colombo","Sri Lanka","bat","Australia",128,130,26.1,82,1.8,88,"2016-09-09T18:13",10,27,46,53,64,75,86,99,114,128,12,36,75,92,99,103,109,116,130,NA,1,1,2,3,4,4,6,7,8,9,0,0,0,0,3,4,4,5,6,NA,FALSE
"1004729","Ireland","Hong Kong",2016-09-05,"Bready Cricket Club, Magheramason","Londonderry","Hong Kong","bat","Hong Kong",169,129,17.5,83,0.4,91,"2016-09-05T19:11",15,32,63,71,87,97,110,131,150,169,6,18,26,43,64,82,105,116,125,129,0,0,1,1,1,2,3,3,4,5,1,2,4,4,4,4,5,6,8,10,FALSE
"1050217","Pakistan","West Indies",2016-09-23,"Dubai International Cricket Stadium",NA,"Pakistan","field","Pakistan",115,116,NA,NA,NA,NA,NA,11,18,25,39,46,48,58,90,101,115,15,28,38,44,71,86,108,NA,NA,NA,1,4,5,5,5,8,8,8,8,10,0,1,1,1,1,1,1,NA,NA,NA,TRUE
"1050219","Pakistan","West Indies",2016-09-24,"Dubai International Cricket Stadium",NA,"West Indies","field","Pakistan",160,144,NA,NA,NA,NA,NA,4,24,39,58,73,86,100,117,145,160,11,15,20,33,45,63,76,89,118,144,0,1,1,1,2,3,3,3,3,4,0,2,3,3,4,4,4,7,7,9,TRUE
"1050221","Pakistan","West Indies",2016-09-27,"Sheikh Zayed Stadium","Abu Dhabi","Pakistan","field","Pakistan",103,108,33.1,63,0,2,"2016-09-27T18:13",12,16,26,31,44,58,71,77,94,103,14,30,40,49,65,82,97,108,NA,NA,0,2,3,3,4,4,5,5,5,5,0,0,2,2,2,2,2,2,NA,NA,TRUE
"1019979","New Zealand","Bangladesh",2017-01-03,"McLean Park","Napier","Bangladesh","bat","New Zealand",141,143,18.8,76,7.8,84,"2017-01-03T20:42",11,22,34,48,65,70,84,100,123,141,17,30,43,51,61,76,93,125,143,NA,1,1,4,4,4,5,5,6,7,8,0,2,2,3,3,4,4,4,4,NA,TRUE
"1019981","New Zealand","Bangladesh",2017-01-06,"Bay Oval","Mount Maunganui","Bangladesh","field","New Zealand",195,148,16.1,62,0,41,"2017-01-06T20:40",20,40,49,70,87,107,145,163,179,195,13,36,48,66,93,116,123,142,148,NA,1,1,3,3,3,3,3,3,5,7,1,2,3,3,3,4,6,6,9,NA,TRUE
"1019983","New Zealand","Bangladesh",2017-01-08,"Bay Oval","Mount Maunganui","Bangladesh","field","New Zealand",194,167,17.1,60,0,49,"2017-01-08T20:40",13,30,41,46,55,79,103,129,165,194,15,37,69,80,89,99,120,125,146,167,0,0,2,3,3,3,3,3,3,4,0,0,1,1,2,3,3,4,4,6,TRUE
"1074957","Hong Kong","Scotland",2017-01-14,"Sheikh Zayed Stadium","Abu Dhabi","Scotland","bat","Scotland",189,165,20.1,58,0,26,"2017-01-14T17:54",13,28,47,62,75,99,121,144,161,189,9,26,41,48,59,77,98,116,142,165,0,0,0,2,2,2,2,2,2,3,1,1,3,3,4,4,5,5,6,6,FALSE
"1074959","Netherlands","Oman",2017-01-15,"Sheikh Zayed Stadium","Abu Dhabi","Oman","bat","Netherlands",146,148,19.5,64,0,73,"2017-01-15T17:55",17,29,44,50,60,70,89,99,122,146,12,28,45,56,70,81,93,109,129,148,0,2,2,2,3,3,5,6,6,7,2,2,2,2,2,2,2,4,5,5,TRUE
"1074961","Hong Kong","Oman",2017-01-16,"Sheikh Zayed Stadium","Abu Dhabi","Oman","field","Oman",87,89,19.5,73,0,3,"2017-01-16T17:55",15,29,38,46,49,56,65,72,85,NA,4,17,41,58,71,NA,NA,NA,NA,NA,1,2,4,5,6,8,8,9,9,NA,1,1,2,2,3,NA,NA,NA,NA,NA,FALSE
"1074964","Netherlands","Scotland",2017-01-17,"Sheikh Zayed Stadium","Abu Dhabi","Netherlands","field","Scotland",148,141,20.5,70,0,29,"2017-01-17T17:56",8,13,17,35,56,73,82,107,121,148,17,46,54,64,77,93,102,114,133,141,1,2,3,3,3,4,5,6,7,7,0,0,2,2,3,3,5,6,7,10,FALSE
"1074965","United Arab Emirates","Ireland",2017-01-18,"Dubai International Cricket Stadium",NA,"Ireland","bat","Ireland",160,136,NA,NA,NA,NA,NA,17,35,43,52,66,86,108,128,140,160,11,21,30,49,58,67,74,83,106,136,0,0,1,3,3,3,4,5,5,6,2,5,5,5,6,6,6,7,7,7,FALSE
"1074966","Hong Kong","Netherlands",2017-01-18,"Dubai International Cricket Stadium",NA,"Hong Kong","bat","Hong Kong",183,92,NA,NA,NA,NA,NA,21,50,66,83,89,96,108,130,155,183,22,27,32,46,54,63,69,92,NA,NA,0,0,1,1,2,2,3,3,3,4,2,2,3,4,7,8,9,10,NA,NA,TRUE
